text:milk chocolate covered raisins	sent:0	milk chocolate covered raisins	[milk chocolate|NP][chocolate milk|NP][raisins|NP][cover|VP][milk chocolate|NP][chocolate milk|NP][chocolate|NP][milk|NP][raisin|NP][covered|VP]
text:milk chocolates	sent:0	milk chocolates	[milk chocolate|NP][chocolate|NP][milk chocolates|NP][milk|NP][milk chocolate|NP][milk chocolates|NP][chocolates|NP]
text:milk drink	sent:0	milk drink	[drink milk|NP][milk drink|NP][milk drink|NP][drink|NP][milk|NP][drink milk|NP]
text:milk powder	sent:0	milk powder	[milk powder|NP][milk|NP][powder|NP][milk powder|NP]
text:milk products	sent:0	milk products	[milk|NP][products|NP][product|NP]
text:milk proteins	sent:0	milk proteins	[proteins|NP][protein|NP][milk|NP]
text:milk	sent:0	milk	[milk|NP]
text:millet porridge	sent:0	millet porridge	[millet|ADJP][porridge|NP]
text:millet	sent:0	millet	[millet|NP]
text:minced beef meat	sent:0	minced beef meat	[mince|VP][beef|NP][minced|VP][meat|NP]
text:minced beef	sent:0	minced beef	[minced|ADJP][beef|NP][minced beef|NP][mince|ADJP]
text:minced chicken	sent:0	minced chicken	[minced|ADJP][chicken|NP][mince|ADJP]
text:minced pork	sent:0	minced pork	[minced|ADJP][minced pork|NP][pork|NP][mince|ADJP]
text:mineral water	sent:0	mineral water	[mineral water|NP][mineral|NP][mineral water|NP][water|NP]
text:mineral waters	sent:0	mineral waters	[mineral waters|NP][waters|NP][water|NP][mineral|NP][mineral waters|NP]
text:mint chocolate	sent:0	mint chocolate	[mint|NP][chocolate mint|NP][chocolate mint|NP][chocolate|NP]
text:mitragyna speciosa (kratom)	sent:0	mitragyna speciosa (kratom)	[kratom|NP]
text:mix of nuts	sent:0	mix of nuts	[mix|NP][nuts|NP]
text:mixed nuts	sent:0	mixed nuts	[nuts|NP][mixed|ADJP][mixed nuts|NP]
text:mixed salad	sent:0	mixed salad	[salad|NP][mixed|ADJP]
text:mixed spices	sent:0	mixed spices	[spices|NP][spice|NP][mixed|ADJP]
text:mixed vegetables	sent:0	mixed vegetables	[mixed vegetables|NP][vegetables|NP][vegetable|NP][mixed|ADJP]
text:moussaka	sent:0	moussaka	[moussaka|NP]
text:mozzarella cheese	sent:0	mozzarella cheese	[mozzarella cheese|NP][mozzarella|NP][mozzarella cheese|NP][cheese|NP]
text:mozzarella	sent:0	mozzarella	[mozzarella|NP]
text:muesli	sent:0	muesli	[muesli|NP]
text:muffins	sent:0	muffins	[muffin|NP][muffins|NP]
text:multi vitamin food supplement	sent:0	multi vitamin food supplement	[vitamin|NP][food|NP][supplement|NP][multi|NP]
text:mung bean sprouts	sent:0	mung bean sprouts	[mung|ADJP][bean sprout|NP][sprouts|NP][sprout|NP][bean|NP][bean sprouts|NP]
text:mushrooms	sent:0	mushrooms	[mushrooms|NP][mushroom|NP]
text:mussels	sent:0	mussels	[mussels|NP][mussel|NP]
text:mustard sauce	sent:0	mustard sauce	[mustard|NP][sauce|NP][mustard sauce|NP][mustard sauce|NP]
text:mustard	sent:0	mustard	[mustard|NP]
text:nacho chips	sent:0	nacho chips	[nacho|ADJP][chip|NP][chips|NP]
text:natural honey	sent:0	natural honey	[natural|ADJP][honey|NP]
text:non-alcoholic beer	sent:0	non-alcoholic beer	[beer|NP]
text:non-alcoholic beverages	sent:0	non-alcoholic beverages	[beverages|NP][beverage|NP]
text:noodle soup	sent:0	noodle soup	[soup|NP][noodle|ADJP][noodle soup|NP]
text:noodle	sent:0	noodle	[noodle|NP]
text:noodles	sent:0	noodles	[noodles|NP][noodle|NP]
text:nougat	sent:0	nougat	[nougat|NP]
text:nut and fruit mixture	sent:0	nut and fruit mixture	[fruit|NP][nut|NP][mixture|NP]
text:nut and raisin mix	sent:0	nut and raisin mix	[mix|NP][nut|NP][raisin|NP]
text:nut bars	sent:0	nut bars	[nut|ADJP][bar|NP][bars|NP]
text:nut mix	sent:0	nut mix	[nut|NP][mix|NP]
text:nut mixture	sent:0	nut mixture	[nut|NP][mixture|NP]
text:nut-almond mixture	sent:0	nut-almond mixture	[mixture|NP]
text:nutmeg	sent:0	nutmeg	[nutmeg|NP]
text:nutrition shake	sent:0	nutrition shake	[nutrition|NP][shake|NP]
text:nuts and nuts products	sent:0	nuts and nuts products	[nuts|NP][products|NP][product|NP]
text:nuts mix	sent:0	nuts mix	[mix|NP][nuts|ADJP]
text:nuts, nut products and seeds	sent:0	nuts, nut products and seeds	[seed|NP][product|NP][nut|NP][products|NP][nuts|NP][seeds|NP]
text:nuts	sent:0	nuts	[nuts|NP]
text:oats	sent:0	oats	[oats|NP]
text:olive oil	sent:0	olive oil	[olive oil|NP][oil|NP][olive|ADJP]
text:olives	sent:0	olives	[olives|NP]
text:onions	sent:0	onions	[onion|NP][onions|NP]
text:orange juice	sent:0	orange juice	[orange juice|NP][juice|NP][orange|ADJP]
text:orange peppers	sent:0	orange peppers	[peppers|NP][pepper|NP][orange|ADJP]
text:orange sugar paste	sent:0	orange sugar paste	[sugar|NP][sugar paste|NP][paste|NP][orange|ADJP]
text:oregano	sent:0	oregano	[oregano|NP]
text:organic chilled hummus	sent:0	organic chilled hummus	[organic|ADJP]
text:organic chlorella powder	sent:0	organic chlorella powder	[powder|NP][chlorella|NP][organic|ADJP]
text:organic coconut flour	sent:0	organic coconut flour	[coconut|NP][organic|ADJP][flour|NP]
text:organic coconut oil	sent:0	organic coconut oil	[coconut|NP][oil|NP][organic|ADJP][coconut oil|NP]
text:organic dates	sent:0	organic dates	[dates|NP][organic|ADJP][date|NP]
text:organic figs	sent:0	organic figs	[figs|NP][fig|NP][organic|ADJP]
text:organic tea	sent:0	organic tea	[tea|NP][organic|ADJP]
text:organic tofu	sent:0	organic tofu	[tofu|NP][organic|ADJP]
text:other dairy products	sent:0	other dairy products	[product|NP][products|NP][dairy product|NP][dairy products|NP][dairy|NP]
text:other food product / mixed	sent:0	other food product / mixed	[food|NP][product|NP][food product|NP][mixed|VP]
text:other fruit and vegetable juice products	sent:0	other fruit and vegetable juice products	[fruit|NP][product|NP][juice|NP][vegetable|NP][products|NP]
text:other not classified meat products	sent:0	other not classified meat products	[products|NP][meat|NP][product|NP]
text:other types of meat	sent:0	other types of meat	[meat|NP][type|NP][types|NP]
text:other water-based drinks	sent:0	other water-based drinks	[drinks|NP][drink|NP]
text:oyster sauce	sent:0	oyster sauce	[oyster sauce|NP][oyster|NP][sauce|NP][oyster sauce|NP]
text:oysters	sent:0	oysters	[oyster|NP][oysters|NP]
text:paella	sent:0	paella	[paella|NP]
text:palm oil	sent:0	palm oil	[palm|VP][oil palm|VP][oil|NP][palm oil|VP]
text:pancakes	sent:0	pancakes	[pancake|NP][pancakes|NP]
text:papaya	sent:0	papaya	[papaya|NP]
text:paprika	sent:0	paprika	[paprika|NP]
text:parmesan cheese grated	sent:0	parmesan cheese grated	[grated|VP][parmesan|NP][parmesan cheese|NP][cheese|NP][parmesan cheese|NP][grate|VP]
text:parmesan cheese	sent:0	parmesan cheese	[parmesan|NP][parmesan cheese|NP][cheese|NP][parmesan cheese|NP]
text:parsnip	sent:0	parsnip	[parsnip|NP]
text:pasta products	sent:0	pasta products	[products|NP][product|NP][pasta|NP]
text:pasta salad	sent:0	pasta salad	[pasta salad|NP][salad|NP][pasta salad|NP][pasta|NP]
text:pasta sauce	sent:0	pasta sauce	[pasta sauce|NP][sauce|NP][pasta sauce|NP][pasta|NP]
text:pasta	sent:0	pasta	[pasta|NP]
text:pasteurized cow milk cheese	sent:0	pasteurized cow milk cheese	[cow|NP][pasteurize|ADJP][pasteurized|ADJP][cheese|NP][milk|NP]
text:pasteurized milk	sent:0	pasteurized milk	[pasteurized milk|NP][pasteurized|ADJP][pasteurize|ADJP][milk|NP]
text:pastry products	sent:0	pastry products	[pastry|NP][products|NP][product|NP]
text:pastry tartlets	sent:0	pastry tartlets	[pastry|NP][tartlet|NP][tartlets|NP]
text:pastry	sent:0	pastry	[pastry|NP]
text:pea shoots	sent:0	pea shoots	[pea|NP][pea shoots|NP][shoots|NP][pea shoots|NP][shoot|NP]
text:peaches	sent:0	peaches	[peaches|NP][peach|NP]
text:peanuts	sent:0	peanuts	[peanuts|NP][peanut|NP]
text:pear juice	sent:0	pear juice	[juice|NP][pear juice|NP][pear|NP][pear juice|NP]
text:pears	sent:0	pears	[pears|NP][pear|NP]
text:peas	sent:0	peas	[peas|NP][pea|NP]
text:pecorino cheese	sent:0	pecorino cheese	[pecorino cheese|NP][cheese|NP][pecorino|ADJP]
text:peppermint	sent:0	peppermint	[peppermint|NP]
text:pepperoni	sent:0	pepperoni	[pepperoni|NP]
text:peppers	sent:0	peppers	[pepper|NP][peppers|NP]
text:pesto sauce (pesto verde)	sent:0	pesto sauce (pesto verde)	[pesto sauce|NP][pesto|NP][pesto sauce|NP][sauce|NP][verde|NP]
text:pesto	sent:0	pesto	[pesto|NP]
text:pet feed	sent:0	pet feed	[pet|ADJP]
text:pickled beetroot	sent:0	pickled beetroot	[pickled|ADJP][pickle|ADJP][beetroot|NP]
text:pickled cucumber	sent:0	pickled cucumber	[pickled|ADJP][pickled cucumber|NP][cucumber|NP][pickle|ADJP]
text:pickled figs, cherries, pears and walnuts	sent:0	pickled figs, cherries, pears and walnuts	[walnut|NP][cherries|NP][pear|NP][pickle|ADJP][walnuts|NP][figs|NP][fig|NP][pears|NP][pickled|ADJP][cherry|NP]
text:pickled gherkins in glass jar	sent:0	pickled gherkins in glass jar	[pickle|ADJP][gherkins|NP][gherkin|NP][pickled|ADJP][jar|NP]
text:pickled ginger	sent:0	pickled ginger	[pickled|ADJP][pickled ginger|NP][ginger|NP][pickle|ADJP]
text:pickled grape leaves	sent:0	pickled grape leaves	[grape leaves|NP][pickle|ADJP][leave|NP][grape|NP][leaves|NP][pickled|ADJP]
text:pickled peppers	sent:0	pickled peppers	[peppers|NP][pepper|NP][pickled|ADJP][pickle|ADJP]
text:pickled radish	sent:0	pickled radish	[radish|NP][pickled|ADJP][pickle|ADJP]
text:pig meat - pork	sent:0	pig meat - pork	[pig meat|NP][pig|NP][pork|NP][meat|NP][pig meat|NP]
text:pine nuts	sent:0	pine nuts	[nuts|NP][pine nuts|NP][pine|ADJP]
text:pistachio nuts	sent:0	pistachio nuts	[nuts|NP][pistachio|ADJP][pistachio nuts|NP]
text:pizza	sent:0	pizza	[pizza|NP]
text:plastics	sent:0	plastics	[plastics|NP][plastic|NP]
text:plum bread &amp  butter pudding	sent:0	plum bread &amp  butter pudding	[butter|NP][pudding|NP][plum|NP][amp|NP][bread|NP]
text:plums	sent:0	plums	[plums|NP][plum|NP]
text:pomegranate	sent:0	pomegranate	[pomegranate|NP]
text:pop corn	sent:0	pop corn	[corn|NP][pop corn|VP][pop|VP]
text:porcine lard	sent:0	porcine lard	[porcine|ADJP][lard|NP]
text:pork and beef sausages	sent:0	pork and beef sausages	[sausage|NP][beef|NP][pork|NP][sausages|NP]
text:pork belly	sent:0	pork belly	[pork belly|NP][pork belly|NP][belly|NP][pork|NP]
text:pork carcass(es)	sent:0	pork carcass(es)	[es|NP][e's|NP][pork|NP]
text:pork fillets	sent:0	pork fillets	[fillets|NP][pork|NP][fillet|NP]
text:pork loins - frozen	sent:0	pork loins - frozen	[pork loins|NP][frozen|NP][loins|NP][pork loins|NP][pork|NP][pork loin|NP][pork loin|NP]
text:pork meat	sent:0	pork meat	[meat|NP][pork meat|NP][pork|NP][pork meat|NP]
text:pork pie	sent:0	pork pie	[pork pie|NP][pork pie|NP][pie|NP][pork|NP]
text:pork preparation	sent:0	pork preparation	[preparation|NP][pork|NP]
text:pork sausage	sent:0	pork sausage	[pork sausage|NP][pork|NP][sausage|NP][pork sausage|NP]
text:pork shoulder - fresh	sent:0	pork shoulder - fresh	[fresh|NP][pork shoulder|NP][shoulder|NP][pork|NP][pork shoulder|NP]
text:pork shoulder	sent:0	pork shoulder	[pork shoulder|NP][shoulder|NP][pork|NP][pork shoulder|NP]
text:potato chips	sent:0	potato chips	[potato chips|NP][chips|NP][potato chips|NP][chip|NP][potato chip|NP][potato|NP][potato chip|NP]
text:potato croquettes	sent:0	potato croquettes	[potato|NP][croquette|NP][croquettes|NP]
text:potato salad	sent:0	potato salad	[potato salad|NP][potato|NP][salad|NP][potato salad|NP]
text:potatoes	sent:0	potatoes	[potatoes|NP][potato|NP]
text:poultry meat and poultry meat products	sent:0	poultry meat and poultry meat products	[poultry meat|NP][product|NP][products|NP][meat|NP][poultry|NP][poultry meat|NP]
text:poultry meat	sent:0	poultry meat	[poultry meat|NP][poultry meat|NP][meat|NP][poultry|NP]
text:poultry	sent:0	poultry	[poultry|NP]
text:powder seasoning	sent:0	powder seasoning	[powder|NP]
text:prawn crackers	sent:0	prawn crackers	[prawn|ADJP][prawn cracker|NP][prawn crackers|NP][cracker|NP][crackers|NP]
text:prawns	sent:0	prawns	[prawns|NP][prawn|NP]
text:prebaked apple pies	sent:0	prebaked apple pies	[pie|NP][apple pie|NP][pies|NP][apple|NP][prebaked|ADJP][apple pies|NP]
text:precooked cooked beef meat products	sent:0	precooked cooked beef meat products	[cook|ADJP][product|NP][cooked|ADJP][products|NP][meat|NP][beef|NP]
text:prepacked salad	sent:0	prepacked salad	[salad|NP][prepacked|ADJP]
text:prepared dish containing prawns	sent:0	prepared dish containing prawns	[prawn|NP][prepared|ADJP][dish|NP][prawns|NP][prepare|ADJP]
text:prepared dish with chicken	sent:0	prepared dish with chicken	[dish|NP][prepare|VP][prepared|VP][chicken|NP]
text:prepared dish	sent:0	prepared dish	[prepared|ADJP][dish|NP][prepare|ADJP]
text:prepared dishes and snacks	sent:0	prepared dishes and snacks	[prepared|VP][snacks|NP][dishes|NP][dish|NP][prepare|VP][snack|NP]
text:prepared dishes	sent:0	prepared dishes	[prepared|ADJP][dishes|NP][dish|NP][prepare|ADJP]
text:prepared salads	sent:0	prepared salads	[prepared|ADJP][salad|NP][salads|NP][prepare|ADJP]
text:preserved red bean curd	sent:0	preserved red bean curd	[red|ADJP][preserve|VP][preserved|VP][bean curd|NP][bean|NP][curd|NP]
text:pretzel stick	sent:0	pretzel stick	[stick|NP][pretzel|ADJP][pretzel stick|NP]
text:pretzels	sent:0	pretzels	[pretzel|NP][pretzels|NP]
text:probiotic food supplement	sent:0	probiotic food supplement	[food|NP][supplement|NP][probiotic|ADJP][food supplement|NP]
text:prosciutto	sent:0	prosciutto	[prosciutto|NP]
text:protein balls	sent:0	protein balls	[balls|NP][protein|NP][ball|NP][ball's|NP]
text:protein bar	sent:0	protein bar	[bar|NP][protein|NP]
text:protein bars	sent:0	protein bars	[protein bars|NP][bar|NP][protein bars|NP][bars|NP][protein|NP]
text:protein drink	sent:0	protein drink	[drink|NP][protein|NP]
text:protein powder	sent:0	protein powder	[protein|NP][powder|NP]
text:protein supplements	sent:0	protein supplements	[supplements|NP][protein|NP][supplement|NP]
text:pudding	sent:0	pudding	[pudding|NP]
text:puffed rice	sent:0	puffed rice	[puffed|ADJP][rice|NP][puffed rice|NP]
text:pumpkin seeds	sent:0	pumpkin seeds	[seeds|NP][seed|NP][pumpkin|ADJP]
text:pâté	sent:0	pâté	[pâté|NP]
text:quinoa	sent:0	quinoa	[quinoa|NP]
text:quorn preparation	sent:0	quorn preparation	[preparation|NP][quorn|NP]
text:radish	sent:0	radish	[radish|VP]
text:raisins	sent:0	raisins	[raisin|NP][raisins|NP]
text:ramen noodles	sent:0	ramen noodles	[ramen noodles|NP][noodle|NP][ramen|ADJP][raman|ADJP][noodles|NP]
text:raspberries	sent:0	raspberries	[raspberry|NP][raspberries|NP]
text:ravioli	sent:0	ravioli	[ravioli|NP]
text:raw beef meat and raw beef meat preparations	sent:0	raw beef meat and raw beef meat preparations	[preparations|NP][meat|NP][beef|NP][preparation|NP][raw|ADJP]
text:raw beef meat	sent:0	raw beef meat	[beef|NP][meat|NP][raw|ADJP]
text:raw cow's milk cheese	sent:0	raw cow's milk cheese	[cow|NP][cheese|NP][milk|NP][milk cheese|NP][raw|ADJP]
text:raw goat milk cheese	sent:0	raw goat milk cheese	[milk|NP][goat|NP][cheese|NP][raw|ADJP]
text:raw milk cheese reblochon	sent:0	raw milk cheese reblochon	[milk|NP][cheese|NP][reblochon|NP][raw|ADJP]
text:raw milk cheese	sent:0	raw milk cheese	[cheese|NP][raw milk cheese|NP][milk|NP][milk cheese|NP][raw|ADJP]
text:raw milk goat's cheese	sent:0	raw milk goat's cheese	[cheese|NP][goat|NP][milk goat|NP][milk|NP][raw|ADJP]
text:raw milk	sent:0	raw milk	[milk|NP][raw milk|NP][raw|ADJP]
text:raw pork meat and raw pork meat preparations	sent:0	raw pork meat and raw pork meat preparations	[preparations|NP][meat|NP][pork meat|NP][pork|NP][preparation|NP][raw|ADJP]
text:ready cooked sliced chicken tikka breast	sent:0	ready cooked sliced chicken tikka breast	[chicken|NP][breast|NP][cook|VP][cooked|VP][ready|ADJP][tikka|NP]
text:ready to eat - cook meals	sent:0	ready to eat - cook meals	[eat|VP][meal|NP][cook|NP][meals|NP][ready|ADJP]
text:ready to eat meat product	sent:0	ready to eat meat product	[eat|VP][meat|NP][meat product|NP][ready|ADJP][product|NP][meat product|NP]
text:ready-to-eat seafood sticks	sent:0	ready-to-eat seafood sticks	[stick|VP][seafood|NP][sticks|VP]
text:red chili	sent:0	red chili	[red|ADJP][red chili|NP][chili|NP]
text:red chilli	sent:0	red chilli	[red|ADJP][chilli|NP]
text:red pesto	sent:0	red pesto	[pesto|NP][red|ADJP]
text:refreshments	sent:0	refreshments	[refreshment|NP][refreshments|NP]
text:rice balls	sent:0	rice balls	[rice|NP][ball's|NP][rice ball|NP][rice balls|NP][rice balls|NP][balls|NP][rice ball|NP][ball|NP]
text:rice cakes	sent:0	rice cakes	[cake|NP][rice|NP][rice cake|NP][rice cakes|NP][rice cakes|NP][cakes|NP][rice cake|NP]
text:rice cereal for children	sent:0	rice cereal for children	[cereal|NP][rice|NP][child|NP][children|NP]
text:rice crackers	sent:0	rice crackers	[rice|NP][cracker|NP][crackers|NP]
text:rice flakes	sent:0	rice flakes	[flake|NP][rice|NP][flakes|NP]
text:rice flour	sent:0	rice flour	[rice|NP][rice flour|NP][rice flour|NP][flour|NP]
text:rice meal	sent:0	rice meal	[meal|NP][rice|NP]
text:rice noodles	sent:0	rice noodles	[rice|NP][rice noodle|NP][noodle|NP][rice noodles|NP][rice noodle|NP][rice noodles|NP][noodles|NP]
text:rice snack	sent:0	rice snack	[rice|NP][snack|NP]
text:rice sticks	sent:0	rice sticks	[stick|VP][rice|NP][sticks|VP]
text:rice vermicelli	sent:0	rice vermicelli	[rice vermicelli|NP][vermicelli|NP][rice vermicelli|NP][rice|NP]
text:rice	sent:0	rice	[rice|NP]
text:ricotta and spinach tortelloni pasta	sent:0	ricotta and spinach tortelloni pasta	[ricotta|NP][pasta|NP][tortelloni|NP][spinach|NP]
text:ricotta cheese	sent:0	ricotta cheese	[ricotta|NP][cheese|NP]
text:roasted and caramelized peanuts	sent:0	roasted and caramelized peanuts	[peanuts|NP][peanut|NP][roast|ADJP][roasted|ADJP]
text:roasted coffee	sent:0	roasted coffee	[roast|ADJP][coffee|NP][roasted|ADJP]
text:roasted nuts	sent:0	roasted nuts	[nuts|NP][roast|ADJP][roasted|ADJP]
text:rolls	sent:0	rolls	[rolls|NP][roll|NP]
text:rum	sent:0	rum	[rum|NP]
text:saint marcelin cheese	sent:0	saint marcelin cheese	[saint|VP][cheese|NP]
text:salad dressing	sent:0	salad dressing	[salad|NP]
text:salads	sent:0	salads	[salads|NP][salad|NP]
text:salami sausage	sent:0	salami sausage	[salami|ADJP][sausage|NP]
text:salami sticks	sent:0	salami sticks	[stick|VP][salami|NP][sticks|VP]
text:salami	sent:0	salami	[salami|NP]
text:salmon	sent:0	salmon	[salmon|NP]
text:salt	sent:0	salt	[salt|NP]
text:salted anchovies	sent:0	salted anchovies	[anchovies|NP][salt|ADJP][salted|ADJP][anchovy|NP]
text:salted radish	sent:0	salted radish	[radish|NP][salt|ADJP][salted|ADJP]
text:sandwich filling	sent:0	sandwich filling	[sandwich|NP]
text:sandwich spread	sent:0	sandwich spread	[sandwich|NP][sandwich spread|NP][sandwich spread|NP][spread|NP]
text:sandwiches	sent:0	sandwiches	[sandwiches|NP]
text:sardines	sent:0	sardines	[sardines|NP]
text:sauce	sent:0	sauce	[sauce|NP]
text:sauces	sent:0	sauces	[sauce|NP][sauces|NP]
text:sauerkraut meal	sent:0	sauerkraut meal	[meal|NP][sauerkraut|NP]
text:sausage products	sent:0	sausage products	[products|NP][sausage|NP][product|NP]
text:sausage	sent:0	sausage	[sausage|NP]
text:scallops	sent:0	scallops	[scallops|NP][scallop|NP]
text:scones	sent:0	scones	[scones|NP][scone|NP]
text:seafood cocktail	sent:0	seafood cocktail	[seafood|NP][cocktail|NP]
text:seafood products	sent:0	seafood products	[seafood|NP][products|NP][product|NP]
text:seafood	sent:0	seafood	[seafood|NP]
text:seasoned chicken	sent:0	seasoned chicken	[chicken|NP][seasoned|ADJP][season|ADJP]
text:seasoning mix	sent:0	seasoning mix	[mix|NP]
text:seasoning sauce	sent:0	seasoning sauce	[sauce|NP]
text:seasonings	sent:0	seasonings	[seasonings|NP]
text:seaweed preparations	sent:0	seaweed preparations	[preparation|NP][preparations|NP][seaweed|ADJP]
text:seed mixe	sent:0	seed mixe	[mixe|NP][seed|NP]
text:seeds mix	sent:0	seeds mix	[mix|NP][seeds|NP][seed|NP]
text:seeds mixture	sent:0	seeds mixture	[seeds|NP][mixture|NP][seed|NP]
text:semi-hard cheeses	sent:0	semi-hard cheeses	[cheese|NP][cheeses|NP]
text:semi-soft cheese	sent:0	semi-soft cheese	[cheese|NP]
text:semolina and products therefor	sent:0	semolina and products therefor	[semolina|NP][therefor|NP][products|NP][product|NP]
text:sesame confection	sent:0	sesame confection	[confection|NP][sesame|ADJP]
text:sesame oil	sent:0	sesame oil	[oil|NP][sesame oil|NP][sesame|ADJP]
text:sesame paste	sent:0	sesame paste	[sesame paste|NP][paste|NP][sesame|ADJP]
text:sesame seed oil	sent:0	sesame seed oil	[oil|NP][seed oil|NP][seed|NP][seed oil|NP][oil seed|NP][sesame|VP][oil seed|NP]
text:sesame seeds	sent:0	sesame seeds	[seeds|NP][sesame|ADJP][seed|NP]
text:sesame	sent:0	sesame	[sesame|NP]
text:shark	sent:0	shark	[shark|NP]
text:sheep cheese	sent:0	sheep cheese	[sheep cheese|NP][sheep cheese|NP][cheese|NP][sheep|NP]
text:sheep milk cheese	sent:0	sheep milk cheese	[cheese|NP][milk cheese|NP][milk|NP][sheep|NP][milk cheese|NP]
text:shrimp snacks	sent:0	shrimp snacks	[snack|NP][shrimp|ADJP][snacks|NP]
text:shrimps	sent:0	shrimps	[shrimps|NP]
text:sichuan pepper	sent:0	sichuan pepper	[sichuan pepper|NP][sichuan|NP][pepper|NP][sichuan pepper|NP]
text:sliced bread	sent:0	sliced bread	[slice|ADJP][bread|NP][sliced bread|NP][sliced|ADJP]
text:sliced ham	sent:0	sliced ham	[slice|ADJP][sliced|ADJP][ham|NP][sliced ham|NP]
text:smoked sausage	sent:0	smoked sausage	[smoked sausage|NP][smoked|ADJP][smoke|ADJP][sausage|NP]
text:smoothie	sent:0	smoothie	[smoothie|NP]
text:snack crackers	sent:0	snack crackers	[crackers|NP][snack|NP][cracker|NP]
text:snack mix	sent:0	snack mix	[mix|NP][snack|NP]
text:snack mixture	sent:0	snack mixture	[mixture|NP][snack|NP]
text:snacks (various)	sent:0	snacks (various)	[snacks|NP][snack|NP][various|NP]
text:soda drink	sent:0	soda drink	[soda drink|NP][drink soda|NP][drink|NP][soda drink|NP][drink soda|NP][soda|NP]
text:soft cheese (creams)	sent:0	soft cheese (creams)	[cheese|NP][soft cheese|NP][soft|ADJP]
text:soft cheese	sent:0	soft cheese	[cheese|NP][soft cheese|NP][soft|ADJP]
text:soft drinks	sent:0	soft drinks	[soft drink|NP][soft drinks|NP][drinks|NP][soft|ADJP][drink|NP]
text:soft ripened cheese	sent:0	soft ripened cheese	[cheese|NP][ripened|ADJP][ripen|ADJP][soft|ADJP]
text:sorbets	sent:0	sorbets	[sorbet|NP][sorbets|NP]
text:soup	sent:0	soup	[soup|NP]
text:soups, broths, sauces and condiments	sent:0	soups, broths, sauces and condiments	[condiments|NP][condiment|NP][sauces|NP][broths|NP][sauce|NP][broth|NP][soups|NP][soup|NP]
text:soups	sent:0	soups	[soups|NP][soup|NP]
text:soy bean paste	sent:0	soy bean paste	[paste|NP][soy|NP][bean|NP]
text:soy milk product	sent:0	soy milk product	[milk product|NP][milk product|NP][milk|NP][product|NP][soy|VP]
text:soy products	sent:0	soy products	[soy products|NP][product|NP][products|NP][soy|NP][soy products|NP]
text:soy sauce	sent:0	soy sauce	[soy sauce|NP][soy sauce|NP][sauce|NP][soy|NP]
text:soy yoghurt	sent:0	soy yoghurt	[soy|NP][yoghurt|NP]
text:soya and products therefor	sent:0	soya and products therefor	[therefor|NP][products|NP][product|NP][soya|NP]
text:soya drink	sent:0	soya drink	[soya|NP][drink|NP]
text:soya product	sent:0	soya product	[soya|NP][product|NP]
text:soybean	sent:0	soybean	[soybean|NP]
text:spaghetti sauce	sent:0	spaghetti sauce	[spaghetti sauce|NP][sauce|NP][spaghetti|ADJP]
text:sparkling beverages	sent:0	sparkling beverages	[beverages|NP][beverage|NP][sparkling|ADJP][sparkle|ADJP]
text:spice marinade	sent:0	spice marinade	[spice|NP][marinade|NP]
text:spice mix	sent:0	spice mix	[spice|NP][mix|NP]
text:spice mixture	sent:0	spice mixture	[spice|NP][spice mixture|NP][mixture|NP][spice mixture|NP]
text:spices	sent:0	spices	[spices|NP][spice|NP]
text:spicy chicken skewers	sent:0	spicy chicken skewers	[chicken|NP][skewer|NP][skewers|NP][spicy|ADJP]
text:spicy sauce	sent:0	spicy sauce	[sauce|NP][spicy sauce|NP][spicy|ADJP]
text:spicy tofu	sent:0	spicy tofu	[tofu|NP][spicy|ADJP]
text:spicy tomato sauce	sent:0	spicy tomato sauce	[tomato sauce|NP][tomato sauce|NP][tomato|NP][sauce|NP]
text:spinach leaves	sent:0	spinach leaves	[leaves|NP][spinach|ADJP][leave|NP]
text:spinach	sent:0	spinach	[spinach|VP]
text:spirits	sent:0	spirits	[spirit|NP][spirits|NP]
text:sport drink	sent:0	sport drink	[drink|NP][sport|NP]
text:spread	sent:0	spread	[spread|NP]
text:spreads	sent:0	spreads	[spread|NP][spreads|NP]
text:spring rolls	sent:0	spring rolls	[spring roll|NP][spring roll|NP][spring rolls|NP][roll|NP][spring rolls|NP][spring|NP][rolls|NP]
text:spring water	sent:0	spring water	[spring water|NP][water|NP][water spring|NP][spring water|NP][spring|NP][water spring|NP]
text:sprinkle mix	sent:0	sprinkle mix	[mix|NP][sprinkle|ADJP]
text:sprouts	sent:0	sprouts	[sprouts|NP][sprout|NP]
text:squid	sent:0	squid	[squid|ADJP]
text:squids	sent:0	squids	[squid|NP][squids|NP]
text:starch	sent:0	starch	[starch|NP]
text:structured/textured fish meat products or fish paste	sent:0	structured/textured fish meat products or fish paste	[product|NP][products|NP][meat|NP][fish|NP][paste|NP][fish paste|NP]
text:stuffed pastry	sent:0	stuffed pastry	[stuffed|ADJP][pastry|NP][stuff|ADJP]
text:sugar confectionary	sent:0	sugar confectionary	[sugar|NP][confectionary|NP]
text:sugar	sent:0	sugar	[sugar|NP]
text:sultanas	sent:0	sultanas	[sultanas|NP]
text:sunflower oil	sent:0	sunflower oil	[sunflower oil|NP][sunflower|NP][sunflower oil|NP][oil|NP]
text:sunflower seed	sent:0	sunflower seed	[sunflower|NP][sunflower seed|NP][seed|NP][sunflower seed|NP]
text:sushi	sent:0	sushi	[sushi|NP]
